tconst,Title,Genres,runtime_minutes,vote_average,vote_count,budget_est,worldwide_gross,release_day,release_month,release_year
tt6774212,Aiyaary,"['Action', 'Thriller']",157.0,5.5,24.0,9150000.0,41000000.0,16,2,2018
tt6443294,Blaze,"['Drama', 'Music', 'History']",129.0,6.8,8.0,1200000.0,467306.0,7,9,2018
tt3956336,American Dresser,"['Adventure', 'Drama']",97.0,5.8,4.0,2000000.0,2231.0,21,9,2018
tt8043306,Teefa in Trouble,"['Drama', 'Comedy', 'Action', 'Crime']",155.0,7.6,11.0,1500000.0,3062477.0,20,7,2018
tt3458760,The Lucky Man,"['Action', 'Drama', 'Science Fiction']",98.0,6.0,5.0,1.0,24.0,16,1,2018
tt5325684,Hate Story IV,"['Thriller', 'Crime', 'Drama']",131.0,5.3,4.0,2900000.0,3200000.0,9,3,2018
tt7329858,Pari,"['Horror', 'Fantasy', 'Mystery']",135.0,6.7,18.0,2600000.0,6000000.0,2,3,2018
tt3576728,Bilal: A New Breed of Hero,"['Action', 'Adventure', 'Animation']",105.0,6.8,54.0,30000000.0,1750000.0,2,2,2018
tt6997426,Sad Hill Unearthed,['Documentary'],86.0,7.2,22.0,170000.0,22834.0,8,2,2018
tt8029180,Bar Wrestling 8: Happily Ever After,"['Action', 'Drama']",120.0,7.0,1.0,8996.0,5887.0,18,1,2018
tt7465992,Mahanati,['Drama'],176.0,7.5,11.0,4346100.0,11589600.0,9,5,2018
tt9876312,Bar Wrestling 21: Breastlemania,"['Action', 'Drama']",86.0,8.0,1.0,8799.0,44566.0,17,10,2018
tt7232438,The Promise,"['Drama', 'Horror', 'Thriller']",114.0,6.1,629.0,90000000.0,10551417.0,21,4,2017
tt2631186,Baahubali: The Beginning,"['Action', 'Drama']",159.0,8.1,93243.0,40000000.0,26736665.0,10,7,2015
tt2071441,Dangerous Liaisons,"['Drama', 'Mystery', 'Romance']",110.0,5.9,1694.0,24200000.0,10447579.0,9,11,2012
tt3104228,Redemption,"['Family', 'Horror', 'Romance']",110.0,4.6,25.0,23000000.0,13593473.0,28,6,2013
tt2558484,Homefront,['Drama'],111.0,7.7,17.0,22000000.0,51695362.0,27,11,2013
tt1537401,Leap Year,"['Drama', 'Romance']",94.0,5.9,2211.0,19000000.0,32618920.0,8,1,2010
tt3650484,Brothers,['Documentary'],100.0,7.7,310.0,13000000.0,17856688.0,14,8,2015
tt4952376,Brothers,['Documentary'],68.0,7.5,61.0,13000000.0,17856688.0,14,8,2015
tt2926868,The Call,['Documentary'],25.0,7.9,12.0,12800000.0,69821476.0,15,3,2013
tt2027265,A Better Life,['Drama'],110.0,6.6,1519.0,10000000.0,1884251.0,24,6,2011
tt2553908,"Cinco de Mayo, La Batalla","['Drama', 'History', 'War']",125.0,6.2,799.0,10000000.0,173472.0,3,5,2013
tt4935746,The Darkness,['Thriller'],92.0,5.7,196.0,4000000.0,10898293.0,13,5,2016
tt2630916,Pump,['Documentary'],88.0,7.7,608.0,2000000.0,72277.0,19,9,2014
tt2486682,The Square,"['Documentary', 'Drama', 'History']",108.0,8.1,7998.0,1500000.0,176262.0,25,10,2013
tt4131188,Test,['Drama'],96.0,7.2,423.0,250000.0,18823.0,6,6,2014
tt3509804,The Word,"['Drama', 'Thriller']",97.0,4.9,344.0,200000.0,3648.0,14,3,2014
tt3381068,Legend,['Horror'],94.0,3.5,303.0,25000000.0,42425450.0,20,11,2015
tt4731008,Robinson Crusoe,"['Adventure', 'Animation', 'Comedy']",91.0,5.4,5042.0,13000000.0,42446455.0,9,9,2016
tt3833746,The Visit,['Documentary'],83.0,6.0,661.0,5000000.0,98677816.0,11,9,2015
tt7220754,Hevi reissu,"['Comedy', 'Music']",92.0,7.1,3632.0,3800000.0,10153.0,5,10,2018
tt5311542,Werk ohne Autor,"['Drama', 'History', 'Romance']",189.0,7.7,4758.0,1400000.0,4331152.0,30,11,2018
tt3230082,La chambre bleue,"['Crime', 'Romance', 'Thriller']",76.0,6.3,2855.0,1400000.0,1945420.0,3,10,2014
tt3742378,Que Horas Ela Volta?,"['Comedy', 'Drama']",112.0,7.8,10833.0,1200000.0,3249041.0,28,8,2015
tt5598102,Visages villages,['Documentary'],94.0,7.9,8261.0,1000000.0,4015686.0,6,10,2017
tt6565702,Dark Phoenix,"['Action', 'Adventure', 'Sci-Fi']",113.0,6.0,24451.0,350000000.0,149762350.0,7,6,2019
tt2109248,Transformers: Age of Extinction,"['Action', 'Adventure', 'Sci-Fi']",165.0,5.7,283486.0,210000000.0,1104039076.0,27,6,2014
tt2049386,Alice in Wonderland,"['Fantasy', 'Musical']",99.0,6.5,6.0,200000000.0,1025491110.0,5,3,2010
tt6139732,Aladdin,"['Adventure', 'Comedy', 'Family']",128.0,7.4,57549.0,182000000.0,619234314.0,24,5,2019
tt4154664,Captain Marvel,"['Action', 'Adventure', 'Sci-Fi']",123.0,7.0,296225.0,175000000.0,1123061550.0,8,3,2019
tt7002100,Coco,['Horror'],98.0,7.4,35.0,175000000.0,798008101.0,22,11,2017
tt3861390,Dumbo,"['Adventure', 'Family', 'Fantasy']",112.0,6.6,25072.0,170000000.0,345004422.0,29,3,2019
tt0437086,Alita: Battle Angel,"['Action', 'Adventure', 'Sci-Fi']",122.0,7.5,88207.0,170000000.0,402976036.0,14,2,2019
tt3741700,Godzilla: King of the Monsters,"['Action', 'Adventure', 'Fantasy']",132.0,6.7,36479.0,170000000.0,299276941.0,31,5,2019
tt0780653,The Wolfman,"['Drama', 'Fantasy', 'Horror']",103.0,5.8,97873.0,150000000.0,142634358.0,12,2,2010
tt7535780,The Great Wall,['Documentary'],72.0,6.5,24.0,150000000.0,334486852.0,17,2,2017
tt2386490,How to Train Your Dragon: The Hidden World,"['Action', 'Adventure', 'Animation']",104.0,7.6,60769.0,129000000.0,519258283.0,22,2,2019
tt3985956,Hercules,['Comedy'],112.0,6.2,72.0,100000000.0,243388614.0,25,7,2014
tt6428676,Wonder Park,"['Adventure', 'Animation', 'Comedy']",85.0,5.7,3091.0,100000000.0,115149422.0,15,3,2019
tt2974918,Alvin and the Chipmunks: The Road Chip,"['Adventure', 'Animation', 'Comedy']",92.0,5.1,14507.0,90000000.0,249517956.0,18,12,2015
tt0448115,Shazam!,"['Action', 'Adventure', 'Comedy']",132.0,7.4,109051.0,85000000.0,362899733.0,5,4,2019
tt1430607,Arthur Christmas,"['Adventure', 'Animation', 'Comedy']",97.0,7.1,45439.0,85000000.0,149717124.0,23,11,2011
tt6182908,Smallfoot,"['Adventure', 'Animation', 'Comedy']",96.0,6.7,23295.0,80000000.0,213691277.0,28,9,2018
tt5113040,The Secret Life of Pets 2,"['Adventure', 'Animation', 'Comedy']",86.0,6.6,3467.0,80000000.0,113351496.0,7,6,2019
tt2083383,Trouble with the Curve,"['Drama', 'Sport']",111.0,6.8,56129.0,60000000.0,47818913.0,21,9,2012
tt5719748,Cold Pursuit,"['Action', 'Crime', 'Drama']",119.0,6.2,27648.0,60000000.0,62599159.0,8,2,2019
tt6811018,The Kid Who Would Be King,"['Action', 'Adventure', 'Family']",120.0,6.0,8044.0,59000000.0,28348446.0,25,1,2019
tt2274648,Hellboy,"['Action', 'Adventure', 'Fantasy']",120.0,5.4,19534.0,50000000.0,40725492.0,12,4,2019
tt1781769,Anna Karenina,"['Drama', 'Romance']",129.0,6.6,84668.0,49000000.0,71004627.0,16,11,2012
tt1946502,UglyDolls,"['Adventure', 'Animation', 'Comedy']",87.0,4.5,1176.0,45000000.0,24644664.0,3,5,2019
tt1648179,Here Comes the Boom,"['Action', 'Comedy', 'Sport']",105.0,6.4,81761.0,42000000.0,73239258.0,12,10,2012
tt2066051,Rocketman,"['Biography', 'Drama', 'Music']",121.0,7.7,24266.0,41000000.0,108642725.0,31,5,2019
tt2139881,Long Shot,"['Comedy', 'Romance']",125.0,7.2,12814.0,40000000.0,43711031.0,3,5,2019
tt4481514,The House,"['Comedy', 'Crime']",88.0,5.6,33365.0,40000000.0,31192425.0,30,6,2017
tt1316616,There Be Dragons,"['Biography', 'Drama', 'War']",122.0,5.8,4326.0,36000000.0,4020990.0,6,5,2011
tt2447982,Abduction,"['Horror', 'Thriller']",84.0,5.2,10.0,35000000.0,86648359.0,23,9,2011
tt2159988,The Walk,"['Crime', 'Thriller']",89.0,6.8,126.0,35000000.0,61492104.0,30,9,2015
tt1817771,Freaks of Nature,"['Comedy', 'Horror', 'Sci-Fi']",92.0,5.9,9670.0,33000000.0,70958.0,30,10,2015
tt4155318,The Family,"['Comedy', 'Crime', 'Drama']",152.0,7.5,15.0,30000000.0,51078541.0,13,9,2013
tt4849438,Baahubali 2: The Conclusion,"['Action', 'Drama']",167.0,8.3,65656.0,30000000.0,263502914.0,28,4,2017
tt1549920,The Last Stand,"['Action', 'Thriller']",107.0,6.4,126623.0,30000000.0,48330757.0,18,1,2013
tt2101341,Dead Man Down,"['Action', 'Crime', 'Drama']",118.0,6.5,61238.0,30000000.0,19599974.0,8,3,2013
tt5738152,Stronger,['Drama'],125.0,6.8,22.0,30000000.0,8786752.0,22,9,2017
tt2231253,Wild Card,"['Action', 'Crime', 'Drama']",92.0,5.6,46463.0,30000000.0,4315789.0,30,1,2015
tt1710396,Joyful Noise,"['Comedy', 'Drama', 'Music']",118.0,5.8,7575.0,27500000.0,31157914.0,13,1,2012
tt1792647,Cirque du Soleil: Worlds Away,['Fantasy'],91.0,6.8,7643.0,25000000.0,28012862.0,21,12,2012
tt6476140,Serenity,"['Drama', 'Mystery', 'Sci-Fi']",106.0,5.3,17904.0,25000000.0,11367029.0,25,1,2019
tt5968394,Captive State,"['Sci-Fi', 'Thriller']",109.0,6.9,28780.0,25000000.0,8993300.0,15,3,2019
tt5314190,Sgt. Stubby: An American Hero,"['Adventure', 'Animation', 'Family']",84.0,6.9,1225.0,25000000.0,3645957.0,13,4,2018
tt1125929,Love Ranch,"['Biography', 'Comedy', 'Drama']",117.0,5.6,2742.0,25000000.0,146149.0,30,6,2010
tt3279418,Redemption,"['Drama', 'Mystery', 'Thriller']",106.0,8.4,5.0,23000000.0,13593473.0,28,6,2013
tt0837563,Pet Sematary,"['Horror', 'Mystery', 'Thriller']",101.0,6.0,34472.0,21000000.0,109501146.0,5,4,2019
tt1405500,For Colored Girls,['Drama'],133.0,6.1,6728.0,21000000.0,38017873.0,5,11,2010
tt6857112,Us,"['Horror', 'Mystery', 'Thriller']",116.0,7.1,102511.0,20000000.0,254210310.0,22,3,2019
tt6823368,Glass,"['Drama', 'Sci-Fi', 'Thriller']",129.0,6.8,133793.0,20000000.0,245303505.0,18,1,2019
tt7634968,What Men Want,"['Comedy', 'Fantasy', 'Romance']",117.0,4.9,10141.0,20000000.0,69911903.0,8,2,2019
tt7785302,Spotlight,['Drama'],99.0,8.0,12.0,20000000.0,92088460.0,6,11,2015
tt4587656,The Star,"['Adventure', 'Animation', 'Comedy']",86.0,6.1,5159.0,20000000.0,62758010.0,17,11,2017
tt1572315,Texas Chainsaw 3D,"['Horror', 'Thriller']",92.0,4.8,41784.0,20000000.0,47666013.0,4,1,2013
tt3960412,Popstar: Never Stop Never Stopping,"['Comedy', 'Music']",87.0,6.7,47278.0,20000000.0,9537120.0,3,6,2016
tt1629757,Chasing Mavericks,"['Biography', 'Drama', 'Sport']",116.0,7.2,28994.0,20000000.0,8300821.0,26,10,2012
tt1781827,Hands of Stone,"['Action', 'Biography', 'Drama']",111.0,6.6,12851.0,20000000.0,5031975.0,26,8,2016
tt3719896,My All-American,"['Biography', 'Drama', 'Sport']",118.0,7.2,5058.0,20000000.0,2246000.0,13,11,2015
tt1664697,Middle Men,"['Action', 'Comedy', 'Crime']",82.0,5.8,45.0,20000000.0,754301.0,6,8,2010
tt1175709,All Good Things,"['Crime', 'Drama', 'Mystery']",101.0,6.3,49684.0,20000000.0,873617.0,3,12,2010
tt1683003,The Tempest,['Drama'],131.0,7.8,94.0,20000000.0,277943.0,10,12,2010
tt3319920,Regression,"['Crime', 'Horror', 'Mystery']",106.0,5.7,33335.0,20000000.0,15824374.0,30,10,2015
tt0816442,The Book Thief,"['Drama', 'War']",131.0,7.6,119023.0,19000000.0,76086711.0,8,11,2013
tt1870529,Won't Back Down,['Drama'],121.0,6.4,5915.0,19000000.0,5745503.0,28,9,2012
tt2562232,Birdman or (The Unexpected Virtue of Ignorance),"['Comedy', 'Drama']",119.0,7.7,519417.0,18000000.0,103215094.0,17,10,2014
tt2943946,The Circle,"['Drama', 'Horror', 'Thriller']",93.0,5.1,17.0,18000000.0,40651864.0,28,4,2017
tt3088580,Phantom,['Drama'],76.0,7.7,1165.0,18000000.0,1199510.0,1,3,2013
tt2097298,"McFarland, USA","['Biography', 'Drama', 'Sport']",129.0,7.4,31735.0,17000000.0,45707924.0,20,2,2015
tt0979434,Lottery Ticket,['Comedy'],99.0,5.0,10042.0,17000000.0,24719879.0,20,8,2010
tt1703957,Genius,"['Biography', 'Drama']",104.0,6.6,15611.0,17000000.0,7265283.0,10,6,2016
tt1825978,The Artist,['Thriller'],100.0,6.8,6.0,16000000.0,128256712.0,25,11,2011
tt1545106,Vamps,"['Comedy', 'Horror', 'Romance']",92.0,5.2,8838.0,16000000.0,94812.0,2,11,2012
tt5941692,Miss Bala,"['Action', 'Crime', 'Drama']",104.0,5.5,3738.0,15000000.0,15362298.0,1,2,2019
tt1182350,You Will Meet a Tall Dark Stranger,"['Comedy', 'Drama', 'Romance']",98.0,6.3,41608.0,15000000.0,34247816.0,22,9,2010
tt2364897,The Disappointments Room,"['Drama', 'Horror', 'Thriller']",85.0,3.9,8167.0,15000000.0,3503761.0,9,9,2016
tt1535612,The Son of No One,"['Action', 'Crime', 'Drama']",90.0,5.1,15743.0,15000000.0,1148578.0,4,11,2011
tt2473794,Mr. Turner,"['Biography', 'Drama', 'History']",150.0,6.8,22661.0,14000000.0,25187026.0,19,12,2014
tt3802576,Brothers,"['Action', 'Drama', 'Sport']",156.0,6.7,10689.0,13000000.0,17856688.0,14,8,2015
tt0954947,The Killer Inside Me,"['Crime', 'Drama', 'Horror']",109.0,6.1,31727.0,13000000.0,3617277.0,18,6,2010
tt2784678,Top Five,"['Comedy', 'Romance']",102.0,6.4,24744.0,12000000.0,26001741.0,12,12,2014
tt1407061,Just Wright,"['Comedy', 'Romance', 'Sport']",100.0,5.9,12466.0,12000000.0,21867665.0,14,5,2010
tt1416801,Kill the Irishman,"['Biography', 'Crime', 'Drama']",106.0,7.1,41504.0,12000000.0,1188194.0,11,3,2011
tt1730687,Darling Companion,"['Comedy', 'Drama', 'Romance']",103.0,5.1,3085.0,12000000.0,1200346.0,20,4,2012
tt3453052,10 Days in a Madhouse,['Drama'],111.0,6.7,1114.0,12000000.0,14616.0,11,11,2015
tt2402927,Carol,"['Drama', 'Romance']",118.0,7.2,100680.0,11800000.0,42843521.0,20,11,2015
tt1699755,Peeples,"['Comedy', 'Romance']",95.0,5.3,4452.0,11000000.0,9307166.0,10,5,2013
tt4832640,Sultan,"['Action', 'Drama', 'Sport']",170.0,7.1,33371.0,11000000.0,72989781.0,6,7,2016
tt1709143,The Last Days on Mars,"['Adventure', 'Horror', 'Sci-Fi']",98.0,5.5,33137.0,10600000.0,261364.0,6,12,2013
tt1573072,Housefull,['Comedy'],144.0,5.5,11089.0,10100000.0,18726300.0,30,4,2010
tt4795124,How to Be a Latin Lover,"['Comedy', 'Drama']",115.0,5.9,11747.0,10000000.0,62556228.0,28,4,2017
tt4982356,The Forest,"['Drama', 'Fantasy', 'Horror']",109.0,6.5,222.0,10000000.0,40749230.0,8,1,2016
tt4807408,The Best of Enemies,"['Biography', 'Drama', 'History']",133.0,6.8,1162.0,10000000.0,10205616.0,5,4,2019
tt4595882,Can You Ever Forgive Me?,"['Biography', 'Comedy', 'Crime']",106.0,7.2,29473.0,10000000.0,11752387.0,19,10,2018
tt1477837,Cedar Rapids,['Comedy'],87.0,6.3,34759.0,10000000.0,7862131.0,11,2,2011
tt1748227,The Collection,"['Action', 'Horror', 'Thriller']",82.0,6.1,42256.0,10000000.0,8890094.0,30,11,2012
tt5897002,Denial,['Documentary'],93.0,7.4,25.0,10000000.0,9263940.0,30,9,2016
tt2752688,Rosewater,"['Biography', 'Drama']",103.0,6.6,9836.0,10000000.0,3185717.0,14,11,2014
tt1411664,Bucky Larson: Born to Be a Star,['Comedy'],97.0,3.3,10648.0,10000000.0,2529395.0,9,9,2011
tt2674454,Churchill,"['Biography', 'Drama', 'History']",105.0,6.3,12047.0,10000000.0,7582196.0,2,6,2017
tt1183923,Welcome to the Rileys,['Drama'],110.0,7.0,22210.0,10000000.0,355919.0,29,10,2010
tt4254584,Kicks,"['Adventure', 'Drama']",80.0,6.3,3789.0,10000000.0,150191.0,9,9,2016
tt2113659,Elsa & Fred,"['Comedy', 'Drama', 'Romance']",93.0,6.5,2711.0,10000000.0,197901.0,7,11,2014
tt1376195,Gunless,"['Action', 'Comedy', 'Drama']",89.0,6.5,3376.0,9900000.0,458054.0,30,4,2010
tt2176013,Jab Tak Hai Jaan,"['Drama', 'Romance']",176.0,6.8,48364.0,9200000.0,5806666.0,13,11,2012
tt1198101,Kites,"['Action', 'Drama', 'Romance']",123.0,6.1,11353.0,9200000.0,17155193.0,21,5,2010
tt8155288,Happy Death Day 2U,"['Drama', 'Horror', 'Mystery']",100.0,6.3,27462.0,9000000.0,64179495.0,13,2,2019
tt2950418,Greater,"['Biography', 'Family', 'Sport']",130.0,7.2,3438.0,9000000.0,2000093.0,26,8,2016
tt7137380,Destroyer,"['Action', 'Crime', 'Drama']",121.0,6.2,13683.0,9000000.0,3681096.0,25,12,2018
tt5112932,Heist,['Action'],47.0,6.4,5.0,8900000.0,3324131.0,13,11,2015
tt2178470,Yeh Jawaani Hai Deewani,"['Comedy', 'Drama', 'Musical']",160.0,7.1,33971.0,8300000.0,50827466.0,31,5,2013
tt6722030,The Intruder,"['Drama', 'Horror', 'Mystery']",102.0,5.5,1912.0,8000000.0,36005871.0,3,5,2019
tt2390361,Enough Said,"['Comedy', 'Drama', 'Romance']",93.0,7.0,55698.0,8000000.0,25621449.0,18,9,2013
tt2582496,Me and Earl and the Dying Girl,"['Comedy', 'Drama', 'Romance']",105.0,7.8,112627.0,8000000.0,9266180.0,12,6,2015
tt6472976,Five Feet Apart,"['Drama', 'Romance']",116.0,7.2,10645.0,7000000.0,80504421.0,15,3,2019
tt1327709,Cyrus,"['Crime', 'Horror', 'Mystery']",87.0,4.7,944.0,7000000.0,10062896.0,18,6,2010
tt1336617,Cyrus,"['Comedy', 'Drama', 'Romance']",91.0,6.3,32457.0,7000000.0,10062896.0,18,6,2010
tt1421051,Somewhere,"['Comedy', 'Drama']",97.0,6.3,40250.0,7000000.0,17023121.0,22,12,2010
tt2739338,The Christmas Candle,"['Drama', 'Family']",100.0,6.2,1538.0,7000000.0,1933829.0,15,11,2013
tt1255953,Incendies,"['Drama', 'Mystery', 'War']",131.0,8.3,124156.0,6800000.0,16038343.0,17,9,2010
tt1230168,Same Kind of Different as Me,"['Biography', 'Drama']",119.0,6.5,4319.0,6500000.0,6423605.0,20,10,2017
tt9024106,Unplanned,"['Biography', 'Drama']",106.0,6.3,5945.0,6000000.0,18107621.0,29,3,2019
tt4504044,The Prodigy,"['Horror', 'Thriller']",92.0,5.9,11456.0,6000000.0,19789712.0,8,2,2019
tt1702425,Casa de mi Padre,"['Comedy', 'Western']",84.0,5.5,19170.0,6000000.0,8446952.0,16,3,2012
tt1772408,Trade of Innocents,"['Drama', 'Thriller']",88.0,5.4,860.0,5800000.0,15091.0,5,10,2012
tt1303803,Standing Ovation,['Musical'],105.0,3.3,658.0,5600000.0,531806.0,16,7,2010
tt2166214,Khiladi 786,"['Action', 'Comedy']",141.0,4.4,5648.0,5600000.0,14683763.0,7,12,2012
tt2229499,Don Jon,"['Comedy', 'Drama', 'Romance']",90.0,6.6,216350.0,5500000.0,41268579.0,27,9,2013
tt1999890,Hell Fest,['Horror'],89.0,5.5,8662.0,5500000.0,18119231.0,28,9,2018
tt1508675,Le Havre,"['Comedy', 'Drama']",93.0,7.2,18490.0,5500000.0,13480196.0,21,10,2011
tt1251743,Salvation Boulevard,"['Action', 'Comedy', 'Drama']",96.0,5.3,4220.0,5500000.0,28468.0,15,7,2011
tt2205401,Addicted,"['Drama', 'Thriller']",106.0,5.2,7640.0,5000000.0,17499242.0,10,10,2014
tt4871980,The Perfect Match,"['Comedy', 'Romance']",96.0,4.9,3052.0,5000000.0,10182050.0,11,3,2016
tt8632862,Fahrenheit 11/9,['Documentary'],128.0,6.7,11628.0,5000000.0,6653715.0,21,9,2018
tt3702652,The Other Side of the Door,['Horror'],96.0,5.3,15813.0,5000000.0,12905107.0,4,3,2016
tt3813310,Cop Car,"['Crime', 'Thriller']",88.0,6.3,27081.0,5000000.0,143658.0,7,8,2015
tt1629705,Blackthorn,"['Action', 'Adventure', 'Western']",102.0,6.6,8553.0,4500000.0,1217307.0,7,10,2011
tt1645080,The Art of Getting By,"['Drama', 'Romance']",83.0,6.6,53682.0,4000000.0,1989035.0,17,6,2011
tt2076220,Holy Motors,"['Drama', 'Fantasy']",115.0,7.1,36874.0,4000000.0,4230426.0,17,10,2012
tt6107548,Late Night,"['Comedy', 'Drama']",102.0,5.9,953.0,4000000.0,246305.0,7,6,2019
tt3721936,American Honey,"['Adventure', 'Drama', 'Romance']",163.0,7.0,31663.0,3500000.0,2611750.0,30,9,2016
tt3103166,The Masked Saint,"['Action', 'Biography', 'Crime']",105.0,4.6,559.0,3500000.0,182695.0,8,1,2016
tt5688932,Sorry to Bother You,"['Comedy', 'Fantasy', 'Sci-Fi']",111.0,7.0,40290.0,3200000.0,18285560.0,6,7,2018
tt5804314,Let There Be Light,['Drama'],100.0,4.8,2179.0,3000000.0,7241309.0,27,10,2017
tt6184774,Let There Be Light,['Documentary'],80.0,6.7,127.0,3000000.0,7241309.0,27,10,2017
tt0878835,Please Give,"['Comedy', 'Drama']",87.0,6.6,10652.0,3000000.0,4570178.0,30,4,2010
tt3367294,Compadres,"['Action', 'Comedy', 'Crime']",101.0,4.7,876.0,3000000.0,7445044.0,22,4,2016
tt1462054,Letters to God,"['Drama', 'Family']",110.0,6.3,4443.0,3000000.0,3237452.0,9,4,2010
tt4218696,The Wall,"['Action', 'Drama', 'Thriller']",88.0,6.2,20391.0,3000000.0,4495262.0,12,5,2017
tt3253232,The Bounce Back,"['Comedy', 'Romance']",104.0,5.0,492.0,3000000.0,421404.0,9,12,2016
tt1855401,Tim and Eric's Billion Dollar Movie,['Comedy'],93.0,5.4,9004.0,3000000.0,223652.0,2,3,2012
tt6512428,Indivisible,"['Drama', 'War']",119.0,5.6,812.0,2700000.0,3588305.0,26,10,2018
tt2609912,Kevin Hart: Let Me Explain,"['Comedy', 'Documentary']",75.0,6.8,7880.0,2500000.0,32327255.0,3,7,2013
tt1390539,The Lost Medallion: The Adventures of Billy Stone,"['Adventure', 'Family', 'Fantasy']",97.0,4.9,1502.0,2500000.0,549632.0,1,3,2013
tt1484522,8: The Mormon Proposition,['Documentary'],80.0,7.0,1190.0,2500000.0,100280.0,18,6,2010
tt2123342,Underdogs,"['Drama', 'Family', 'Sport']",102.0,5.8,882.0,2500000.0,1392649.0,16,8,2013
tt4056738,Do You Believe?,['Drama'],120.0,6.1,6462.0,2300000.0,14304931.0,20,3,2015
tt2510028,Frontera,"['Drama', 'Thriller', 'Western']",103.0,6.6,6861.0,2300000.0,59696.0,5,9,2014
tt4003774,Meet the Mormons,['Documentary'],78.0,6.9,1897.0,2000000.0,6049171.0,10,10,2014
tt4663548,All Saints,['Drama'],108.0,6.0,1220.0,2000000.0,5941994.0,25,8,2017
tt1763303,The First Time,"['Comedy', 'Drama', 'Romance']",95.0,6.9,62589.0,2000000.0,17061.0,19,10,2012
tt1129412,Circle,"['Horror', 'Thriller']",88.0,3.4,610.0,2000000.0,10024.0,27,8,2010
tt2226519,Plush,"['Drama', 'Music', 'Thriller']",99.0,5.4,3462.0,2000000.0,28864.0,13,9,2013
tt1754633,The Ghastly Love of Johnny X,"['Comedy', 'Fantasy', 'Musical']",106.0,5.7,386.0,2000000.0,2436.0,26,10,2012
tt3262990,Brotherly Love,['Drama'],89.0,6.7,1587.0,1900000.0,478595.0,24,4,2015
tt2321163,ABCD (Any Body Can Dance),"['Drama', 'Music']",160.0,6.4,5695.0,1900000.0,10137234.0,8,2,2013
tt2349460,Grace Unplugged,"['Drama', 'Music']",102.0,6.2,3006.0,1700000.0,2507159.0,4,10,2013
tt1289419,N-Secure,"['Crime', 'Drama', 'Thriller']",105.0,3.6,587.0,1600000.0,2595644.0,15,10,2010
tt2140619,Two Night Stand,"['Comedy', 'Romance']",86.0,6.4,60510.0,1600000.0,868081.0,26,9,2014
tt3110770,Road Hard,['Comedy'],98.0,6.1,1681.0,1500000.0,113169.0,6,3,2015
tt2235108,Dear White People,"['Comedy', 'Drama', 'Romance']",108.0,6.1,23321.0,1250000.0,5403771.0,17,10,2014
tt1758575,Blue Like Jazz,"['Comedy', 'Drama']",108.0,5.9,2810.0,1200000.0,595018.0,13,4,2012
tt2723576,The Sleepwalker,['Drama'],91.0,4.9,632.0,1100000.0,2636.0,21,11,2014
tt1991245,Chernobyl Diaries,"['Horror', 'Mystery', 'Thriller']",86.0,5.0,60304.0,1000000.0,42411721.0,25,5,2012
tt1571249,The Skeleton Twins,"['Comedy', 'Drama', 'Romance']",93.0,6.8,36793.0,1000000.0,5797192.0,12,9,2014
tt2910274,Obvious Child,"['Comedy', 'Drama', 'Romance']",84.0,6.8,21536.0,1000000.0,3324070.0,6,6,2014
tt1441326,Martha Marcy May Marlene,"['Drama', 'Mystery', 'Thriller']",102.0,6.9,45873.0,1000000.0,5438911.0,21,10,2011
tt6288250,Patti Cake$,"['Drama', 'Music']",109.0,6.7,8581.0,1000000.0,1471090.0,18,8,2017
tt1235170,The Future,"['Drama', 'Fantasy', 'Romance']",91.0,6.2,7648.0,1000000.0,1239174.0,29,7,2011
tt2304459,23 Blast,"['Drama', 'Family', 'Sport']",98.0,6.5,1567.0,1000000.0,549185.0,24,10,2014
tt2884206,I Origins,"['Drama', 'Romance', 'Sci-Fi']",106.0,7.4,104718.0,1000000.0,852399.0,18,7,2014
tt1907639,Hardflip,"['Action', 'Drama']",112.0,5.6,673.0,1000000.0,96734.0,1,6,2012
tt1684628,Circumstance,['Drama'],107.0,5.9,7055.0,900000.0,958978.0,26,8,2011
tt1769363,The Giant Mechanical Man,"['Comedy', 'Drama', 'Romance']",95.0,6.7,8921.0,900000.0,7396.0,27,4,2012
tt2311428,Windsor Drive,"['Mystery', 'Thriller']",90.0,3.2,193.0,850000.0,3256.0,28,8,2015
tt3569356,Not Cool,"['Comedy', 'Drama', 'Romance']",93.0,4.5,5089.0,800000.0,35688.0,19,9,2014
tt1999192,Kevin Hart: Laugh at My Pain,"['Comedy', 'Documentary']",89.0,7.4,5081.0,750000.0,7712436.0,9,9,2011
tt5990474,Columbus,['Drama'],104.0,7.2,10735.0,700000.0,1110511.0,4,8,2017
